"TnB","TcmB","TemB","TeffB","CD19.B","TnP","TcmP","TemP","TeffP","CD19.P","t"
0,139380395,388983,782,5084058,0,230474,508,2,499995666521,0.0113466031967405
0,139350715,418921,832,5582254,0,230547,538,2,499995364808,0.0119776630388906
0,139319075,448755,931,6979242,0,230563,629,2,499991955768,0.0133532940504278
0,139240625,518654,931,7573230,0,240686,759,2,499993346708,0.0145987058961447
0,139200085,548193,1330,8271207,0,250799,849,3,499991642698,0.0159928349745217
0,139134025,578118,1330,8967191,0,281101,979,3,499993932658,0.0172393246916172
0,139072615,628018,1330,9461168,0,291094,1098,4,499993427648,0.0182329842313995
0,139072655,627447,1829,10354145,0,291394,1228,4,499991520628,0.0192089206055406
0,139052546,627004,2129,10648128,0,311447,1429,4,499989212618,0.020232338508033
0,138983796,666734,2328,10940106,0,341452,1550,4,499988905598,0.0212288953712524
0,138942786,676211,2826,11836082,0,371403,1630,4,499986993578,0.0221345473602676
0,138923546,686130,2824,12231052,0,381687,1770,6,499986584558,0.0229408808117914
0,138874506,735853,3022,12524962,0,381778,1997,7,499985264528,0.0239239852880301
0,138824406,775652,3119,13417942,0,392281,2199,8,499983364468,0.0250121110536662
0,138814466,775193,3416,14006902,0,402497,2380,8,499979764398,0.0261197380246732
0,138765606,795038,3512,14497791,0,432681,2512,10,499978264308,0.0272438601414719
0,138715806,834746,3710,14988771,0,442806,2683,12,499977754268,0.0282520039052648
0,138681506,854279,4109,15681731,0,452919,2841,14,499972054168,0.0292378124918234
0,138641786,874152,4106,15975681,0,473192,3012,18,499967734068,0.0301076167364086
0,138572686,913898,4306,16169641,0,503117,3147,19,499964533968,0.0308846227842368
0,138531448,943234,4905,16662591,0,513099,3268,21,499959033868,0.0317767945953418
0,138492428,953134,4904,17053541,0,543401,3488,21,499952633768,0.0325513938869135
0,138442528,972730,5303,17439491,0,573408,3790,21,499948203568,0.033500621814472
0,138419718,972223,5601,17933410,0,593620,4091,24,499944683368,0.0345020541967841
0,138401268,971918,5799,18725320,0,613677,4294,26,499943853068,0.0355208156374449
0,138370998,1001512,6197,19316240,0,613858,4296,27,499939232968,0.0367186865464261
0,138329478,1021006,6589,19709108,0,634181,4400,29,499935812768,0.0376702995267884
0,138277758,1070798,6687,19997988,0,634504,4605,30,499933452168,0.0387321294143599
0,138247159,1079896,7383,20594898,0,654708,4809,31,499926841768,0.0397172725181456
0,138178449,1119592,7678,21288778,0,684922,4912,32,499923121268,0.0407790182208456
0,138128679,1149281,7873,21579667,0,704797,5110,34,499916811168,0.0417459896581582
0,138089300,1169082,8068,22265567,0,725082,5207,36,499914081168,0.0427077576651549
0,138049100,1188363,8564,22945426,0,745388,5508,38,499912341068,0.0438340659075306
0,138008300,1197865,8955,23315284,0,775694,5808,39,499909890368,0.045062016023901
0,138009900,1197340,9249,23995193,0,775299,6209,42,499906129968,0.0462838140770768
0,137991300,1196939,9642,24494973,0,795204,6314,47,499894629568,0.0475267977802484
0,137922100,1236230,10236,24974852,0,825411,6516,51,499888108968,0.0485950269037515
0,137873200,1275340,11031,25664750,0,835719,6814,53,499880368768,0.0497615437464758
0,137853700,1294726,11425,26464657,0,835425,7017,53,499877498168,0.0508165272084587
0,137801000,1324028,11815,26724565,0,855030,7820,56,499872167768,0.0517947591234115
0,137750900,1353640,12109,26914443,0,875039,8029,59,499867937468,0.0528189685792616
0,137700000,1372910,12801,27704373,0,905047,8136,62,499869067368,0.0538783889081129
0,137670500,1402208,13493,28383970,0,904854,8440,66,499863316868,0.0549973327130822
0,137598902,1441606,14085,28663869,0,934263,8946,70,499854986568,0.0560453331916023
0,137549302,1481098,14473,29133768,0,944370,9146,76,499847436068,0.0571196968648908
0,137540902,1480114,15262,29913668,0,954173,9550,79,499838585568,0.0580854312857517
0,137489102,1509213,15951,30293565,0,973876,10154,85,499829135268,0.0588876650044896
0,137457802,1528513,16439,30893465,0,984384,10345,97,499822464868,0.0598486798490229
0,137387502,1587725,17228,31273362,0,994692,10648,101,499819014068,0.060727363505146
0,137336302,1606418,18421,31763259,0,1024399,11151,104,499812473468,0.0616419211699699
0,137307102,1635485,19011,32642858,0,1024506,11560,108,499809492868,0.0625831931312256
0,137256102,1655094,19298,33212854,0,1054609,11861,116,499798822568,0.0633146704669404
0,137234503,1673769,19884,33502653,0,1054915,12762,121,499789471468,0.0643191052196841
0,137191603,1683452,20076,34172652,0,1085420,13063,127,499783710768,0.0651717746161947
0,137141906,1722753,20765,34662450,0,1095124,13163,136,499773129968,0.0660256931553958
0,137101407,1742056,21153,34732247,0,1115430,13561,143,499767959368,0.0667710489341291
0,137088207,1741050,22044,34902144,0,1125434,13864,150,499765658168,0.06765185409744
0,137037007,1770402,22532,35071842,0,1145338,14169,152,499755347368,0.0683907648900634
0,137006807,1779806,23023,35451740,0,1165943,14467,162,499748876268,0.0691603928742111
0,136955808,1819400,23012,35511637,0,1176148,14968,169,499743694968,0.0700026054862388
0,136935708,1838806,23601,35691636,0,1177051,15070,176,499738433768,0.0707460891751541
0,136915708,1858217,23991,36481533,0,1177063,15469,185,499735572768,0.0716196956680351
0,136886008,1877089,24789,37271228,0,1187678,15790,194,499726682768,0.0728275438231594
0,136836609,1896184,25286,37331024,0,1218392,16189,203,499718530768,0.0742095909100976
0,136806710,1904998,26185,38220821,0,1238200,16493,216,499712578768,0.0751224112292015
0,136756110,1934391,26762,38710519,0,1257809,16784,226,499702996768,0.0761202429911838
0,136715510,1963381,27538,39070316,0,1268315,17201,233,499698415768,0.0771836189091052
0,136693910,1972255,28427,39449811,0,1278326,17625,236,499691884768,0.0782548627895007
0,136674711,1981279,29195,40009607,0,1288432,17915,245,499688122768,0.0791631467529159
0,136626211,2020480,29674,40569200,0,1298943,18409,252,499683420768,0.0800116784549891
0,136595411,2029082,30950,40928797,0,1319251,18619,264,499678879768,0.0811565999553977
0,136566511,2047876,31835,41288493,0,1328861,19316,278,499669369768,0.0820327613047872
0,136503211,2086770,32311,41878084,0,1348969,20238,287,499657667768,0.0832134763592745
0,136441311,2136046,32776,42247980,0,1359081,20627,297,499647165768,0.0842704697340196
0,136422712,2154830,33742,42737675,0,1358787,21113,311,499636463768,0.0852387469225905
0,136402313,2173314,34828,42926964,0,1358695,21734,320,499625163768,0.0861832694199082
0,136352713,2201525,36226,43316957,0,1379204,22255,330,499613462768,0.0871230077990166
0,136283813,2240199,37291,44306653,0,1409807,22639,347,499610359768,0.0880554475171138
0,136265114,2239373,37965,44396252,0,1430124,23137,361,499604055768,0.0890918079166729
0,136246315,2238269,38431,44785846,0,1450332,23925,373,499599553768,0.0901663222836972
0,136206715,2267572,38909,45025645,0,1460442,24233,384,499590045768,0.0910575488800854
0,136177915,2286668,39366,45315138,0,1470653,25043,392,499578641768,0.0920267890266892
0,136116515,2335094,40734,46094427,0,1480863,25343,398,499570640768,0.0929895006687004
0,136086115,2333487,42121,46634222,0,1511073,25955,406,499562839768,0.0941057127414283
0,136045915,2332080,42886,47064014,0,1551583,26741,423,499554338768,0.0951659048767171
0,136017915,2361353,43360,47733805,0,1551493,27172,436,499546334768,0.0961701915710294
0,135987915,2380355,43937,48803296,0,1562223,27576,453,499538230768,0.0970644209585933
0,135947915,2399049,44924,49172888,0,1582353,28170,468,499538628768,0.098068904545315
0,135879416,2457932,45711,49742384,0,1592363,28664,484,499531722768,0.0989718781905532
0,135848416,2466937,46609,49991873,0,1612163,29063,493,499513319768,0.10005710036444
0,135798818,2505210,47964,50581463,0,1622503,29464,504,499501614768,0.100975417165593
0,135749718,2533716,49080,50741056,0,1642413,30189,518,499496414768,0.101840695366978
0,135711519,2543022,49525,51620056,0,1672613,30803,543,499485306768,0.102944811674145
0,135662720,2571710,50396,52519246,0,1693223,31585,562,499464302768,0.104217542107071
0,135578820,2610610,51349,52908836,0,1732943,32305,579,499455795768,0.1052710738796
0,135507520,2639406,52335,53378226,0,1773163,32719,593,499424591768,0.106417685874308
0,135438920,2667799,53497,54157426,0,1813393,33396,621,499403588768,0.107647479770141
0,135407821,2686459,54220,54597116,0,1823303,34517,628,499393783768,0.108854418896897
0,135368021,2714648,55645,55286696,0,1833803,35028,663,499393976768,0.110148619863747
0,135340022,2733620,56381,55735586,0,1843853,35526,687,499395371768,0.111194789318801
0,135310423,2752122,57455,56214776,0,1854253,36224,713,499395566768,0.112112761737635
0,135291823,2770608,58518,56644146,0,1854163,37029,740,499375760768,0.113058211360065
0,135252423,2779265,59380,56913516,0,1884173,37632,758,499366054768,0.114169976446863
0,135159623,2808381,60153,57183006,0,1943983,38636,785,499345150768,0.115261418001254
0,135130723,2816989,61110,57672366,0,1964413,39248,808,499324442768,0.116198179800716
0,135101424,2835493,62083,57942046,0,1974423,39956,835,499325937768,0.117418368795894
0,135063425,2863891,63672,58121236,0,1984433,40368,836,499328232768,0.118370509104874
0,135034925,2882398,64643,58800516,0,1993833,41322,895,499317227768,0.119465809633544
0,134956025,2940803,66097,59139876,0,2014063,41568,911,499296621768,0.120501776500424
0,134946526,2949509,67262,59309076,0,2013873,42293,916,499296013768,0.121579650962153
0,134895926,2988698,67738,59448226,0,2023783,43184,930,499277507768,0.12265946111613
0,134866126,3017478,68656,59997696,0,2023713,43395,952,499256804768,0.12364646939853
0,134856426,3026134,69619,60046766,0,2023943,43900,989,499225996768,0.124592677895979
0,134835626,3041820,73571,60206146,0,2024473,44434,1037,499199688768,0.125709069918948
0,134786927,3090634,74508,60945196,0,2024593,45040,1060,499188675768,0.126611947598727
0,134715027,3130485,74469,61244376,0,2054893,45640,1099,499180268768,0.127550664196496
0,134685527,3138031,76410,61513666,0,2074903,46484,1128,499170761768,0.128639589571507
0,134606528,3195537,78319,61872766,0,2094923,47508,1149,499161153768,0.129619308533961
0,134524630,3244249,79294,62232356,0,2125333,48067,1184,499151539768,0.130639907668831
0,134504230,3252038,81218,62791636,0,2135343,48689,1190,499152631768,0.131523639499829
0,134441631,3300745,82157,63351116,0,2145143,49292,1211,499153922768,0.132302814982865
0,134392731,3330477,82100,63830186,0,2165763,49900,1228,499153409768,0.133264329078316
0,134352833,3359046,83066,64209186,0,2175183,51121,1242,499132605768,0.134289156556874
0,134333134,3367904,84027,64797856,0,2184813,51503,1281,499123696768,0.135210076338612
0,134269634,3417698,83988,65267126,0,2195413,51989,1300,499113992768,0.136126752419243
0,134218534,3435334,85932,65656486,0,2225223,52753,1356,499103484768,0.13702171134278
0,134179537,3473701,86857,65895536,0,2225533,53746,1371,499084779768,0.13795908437886
0,134157337,3472452,87829,66284316,0,2245953,54268,1399,499065069768,0.138803005665198
0,134117937,3500870,88784,66973766,0,2255873,55210,1404,499066057768,0.139765010291324
0,134088138,3518154,90756,67422966,0,2265383,56227,1412,499055147768,0.140741051573823
0,134038638,3537833,90703,67792256,0,2295003,57029,1445,499044244768,0.141635910367605
0,133989641,3585405,92671,68141736,0,2295403,57427,1487,499033237768,0.142558462101612
0,133957642,3603785,93632,68820326,0,2304323,58889,1526,499024327768,0.143815662135969
0,133897445,3632545,94592,69689506,0,2334953,59301,1546,498993227768,0.144769191857302
0,133846547,3671325,95542,70227866,0,2344863,59911,1576,498953317768,0.145800332153648
0,133822448,3671125,95463,70606736,0,2365063,60621,1605,498933577768,0.146826317713273
0,133800049,3690785,95376,71265596,0,2364593,61341,1632,498903677768,0.147810409830434
0,133759650,3719485,96337,71854966,0,2375103,61881,1631,498894547768,0.149057133728018
0,133710050,3737625,97267,72174346,0,2405523,63302,1631,498893447768,0.150100518276882
0,133691351,3755406,99208,72343116,0,2405843,64402,1670,498882837768,0.151260412692865
0,133636751,3782886,101128,72502456,0,2425573,65483,1690,498852017768,0.152213580716807
0,133625852,3782866,101019,73531526,0,2435293,66204,1739,498790517768,0.153213792658942
0,133584652,3799506,103929,73680496,0,2455403,66865,1769,498769517768,0.154335098856471
0,133545153,3838876,103861,74627476,0,2455113,68305,1797,498748007768,0.155680538940363
0,133514153,3867176,104792,75246466,0,2455133,69536,1816,498726877768,0.156813223233441
0,133481656,3862866,108722,75585456,0,2485363,70597,1816,498707867768,0.158028161803235
0,133431457,3881866,109683,75903396,0,2514673,71460,1835,498699147768,0.159131607448459
0,133414058,3899436,111634,77302376,0,2514703,72162,1894,498687147768,0.160276285700591
0,133362360,3929006,111514,78081356,0,2535003,73092,1974,498661037768,0.161437713482406
0,133320560,3937566,112454,78429306,0,2566313,74002,2004,498659917768,0.162565047994491
0,133260262,3946166,113394,78848256,0,2616353,74832,2024,498619917768,0.163711756952918
0,133232364,3964546,114325,79467196,0,2625963,75843,2073,498600807768,0.164963954435597
0,133202566,3982926,115235,80125176,0,2636433,76803,2163,498580887768,0.166245280877
0,133161867,4011586,116117,80784136,0,2645683,77753,2181,498539787768,0.167351502080794
0,133092669,4060006,117038,81092086,0,2666033,78974,2200,498498847768,0.168357474891894
0,133069869,4067296,118988,82119056,0,2676463,80434,2240,498478247768,0.169531623802577
0,133038569,4084867,120948,82488016,0,2685683,81795,2350,498467437768,0.170535330707981
0,132998871,4112507,122878,82435986,0,2695003,82815,2370,498437917768,0.171530957775441
0,132990372,4121198,123748,82773956,0,2694723,83615,2440,498400907768,0.172834473096839
0,132941072,4137588,126678,83112926,0,2724663,84606,2500,498383097768,0.173953437952741
0,132870574,4174858,128618,83061876,0,2754513,85897,2550,498373677768,0.17500353840115
0,132760676,4241380,131569,83831836,0,2794523,86717,2569,498335367768,0.17631322021867
0,132742478,4241070,131490,84409796,0,2814743,87397,2628,498296337768,0.177310781492123
0,132652880,4287690,134420,84909726,0,2854853,88187,2658,498265117768,0.178284966335095
0,132604181,4317012,134320,85168696,0,2874863,89199,2718,498234217768,0.179497054341814
0,132546082,4335483,135240,85328636,0,2914663,90270,2808,498203597768,0.180389581613556
0,132493383,4362943,137191,85576536,0,2934073,91583,2897,498162887768,0.181389319917433
0,132461185,4370505,139071,85855456,0,2954503,92473,2957,498163067768,0.182549395092783
0,132441385,4375205,143931,86073406,0,2964633,93153,3007,498122147768,0.183625717797942
0,132381185,4423115,145842,86930366,0,2974043,94233,3096,498110537768,0.184739980726111
0,132360785,4430626,147752,87179306,0,2984263,95283,3156,498100417768,0.1857015783451
0,132341986,4429916,147652,87425266,0,3002893,96763,3216,498079497768,0.186543827775917
0,132323386,4447526,149552,87984216,0,3002803,97854,3246,498039247768,0.187693359605044
0,132252886,4495087,151493,88261146,0,3022813,98695,3265,497999147768,0.188578957132513
0,132243686,4494487,151346,88651116,0,3032363,99925,3352,497997927768,0.189701263579023
0,132194786,4532657,152246,88951056,0,3042363,101575,3382,497987687768,0.190547328223911
0,132156087,4559718,154217,89077986,0,3052373,102875,3411,497928057768,0.191418633522228
0,132145788,4569389,154127,89676956,0,3052513,103556,3491,497908927768,0.192518939559452
0,132115888,4597739,155017,90114896,0,3052743,104477,3541,497869797768,0.193392662356021
0,132106491,4594929,156937,90589816,0,3062573,105568,3561,497838487768,0.194257980625811
0,132085891,4612499,158808,90957746,0,3063613,106278,3630,497839577768,0.195170848680884
0,132044993,4630909,159739,91696716,0,3082923,107578,3689,497819137768,0.196228500471788
0,132015595,4658430,161609,92061676,0,3083133,108398,3759,497799327768,0.197278097951081
0,131985895,4688050,161479,92440626,0,3082933,109478,3819,497788607768,0.19824662004312
0,131933895,4727040,161399,92829566,0,3093043,110958,3839,497757197768,0.19904623005603
0,131884196,4763510,164349,93257536,0,3103053,111971,3869,497715797768,0.199868002917346
0,131814096,4810221,167220,93437486,0,3122773,113253,3888,497696257768,0.200910397144047
0,131782497,4809811,167100,93605436,0,3153203,113914,3908,497686447768,0.201803621962628
0,131732598,4839511,166971,93935406,0,3172833,114775,3987,497635407768,0.202656155815097
0,131710398,4848122,167881,94194346,0,3183243,115545,4067,497584157768,0.203533421883166
0,131690598,4867522,167801,94621296,0,3183073,116785,4107,497533017768,0.204346869425324
0,131627198,4883983,170721,95069266,0,3222803,118015,4157,497531377768,0.205129860917905
0,131596998,4902305,171601,95456196,0,3231813,119305,4217,497501077768,0.206163921370393
0,131557698,4921867,171491,95795126,0,3250633,120035,4297,497500867768,0.20715122356536
0,131527699,4938467,174381,96645036,0,3259943,121026,4377,497481447768,0.208122706336115
0,131506399,4946867,175311,96812996,0,3270073,121968,4407,497460517768,0.208906679624289
0,131477500,4964277,177232,97091946,0,3279003,123478,4486,497420587768,0.209849884756192
0,131437700,4992647,178132,97431916,0,3289263,124378,4516,497379767768,0.210717417601522
0,131376400,5000287,180082,97888866,0,3338883,125378,4546,497360457768,0.211519824939484
0,131355602,5010117,179983,97826786,0,3348713,126238,4565,497340937768,0.212198297773243
0,131316903,5038608,180844,97913756,0,3359053,127268,4614,497311007768,0.213098944547464
0,131287403,5045098,183724,98342736,0,3379163,127998,4714,497289967768,0.213901618305921
0,131247704,5084758,183634,98471646,0,3378673,129088,4784,497243027768,0.214743638993028
0,131249004,5082338,185555,99329606,0,3379083,129688,4843,497212707768,0.215553500349826
0,131229805,5091138,186475,99587516,0,3388783,130228,4923,497172757768,0.21630513454783
0,131190805,5106879,190335,100066466,0,3408603,130850,4973,497132407768,0.217037495758277
0,131171706,5125149,191205,100344396,0,3408103,132253,5033,497122787768,0.217884386345606
0,131143307,5153780,192125,100984356,0,3408223,133004,5113,497082667768,0.218786973248347
0,131114809,5163400,192026,101243286,0,3427923,133974,5142,497073537768,0.219646241465323
0,131103909,5173040,191846,101603246,0,3428163,134845,5192,497054627768,0.220347571296932
0,131094211,5181791,192788,101653216,0,3427973,136065,5260,497043797768,0.221216530521968
0,131063313,5207951,195769,101991176,0,3427903,137415,5279,497014767768,0.222079549082439
0,131004514,5245381,197740,101888116,0,3447433,138357,5338,496976307768,0.223086296449438
0,130925214,5292893,199641,102155066,0,3476833,139328,5387,496935487768,0.223789853410622
0,130915314,5291334,200611,102339986,0,3486563,140379,5437,496915637768,0.224761334947873
0,130856214,5317444,203471,102687936,0,3516473,141920,5547,496905507768,0.225680296857407
0,130826814,5324604,205361,103037866,0,3536173,143250,5617,496874737768,0.226452927871647
0,130787215,5363074,206131,103484776,0,3535383,144721,5677,496863827768,0.227332061242163
0,130738615,5382544,206122,103633656,0,3564983,146331,5696,496854187768,0.228368030734861
0,130720116,5382024,206122,103893556,0,3584783,147523,5746,496835127768,0.229236990215444
0,130701116,5390296,206924,104231476,0,3594693,148653,5824,496804667768,0.2301500347081
0,130670517,5415847,210914,104971366,0,3594793,149443,5864,496793237768,0.230848787167555
0,130611718,5454078,211765,105329296,0,3615103,150693,5943,496755077768,0.231855732312486
0,130571420,5491548,213648,105977226,0,3614223,152535,6010,496735737768,0.232828790331287
0,130547521,5509818,214330,106237176,0,3614023,154286,6028,496735127768,0.233725193561397
0,130529623,5528320,215090,106684116,0,3612833,155507,6138,496703697768,0.234484432770632
0,130509823,5534570,217943,106962066,0,3623063,156508,6225,496672687768,0.235311946160645
0,130480923,5552890,218923,107389966,0,3632963,157779,6265,496662337768,0.236265421629706
0,130431723,5580451,220805,108039876,0,3653083,159100,6333,496640717768,0.237176273580978
0,130390223,5598731,221676,108374816,0,3673293,160150,6412,496599547768,0.237994184965187
0,130360125,5628381,221556,108811716,0,3672713,161180,6562,496578627768,0.238946173145869
0,130337226,5624711,224437,109081666,0,3692633,162632,6611,496568597768,0.239909652905734
0,130268529,5660462,228428,109486566,0,3722373,163272,6700,496567047768,0.240929575276653
0,130248129,5675973,232222,109732566,0,3722683,164425,6756,496526687768,0.241761182842885
0,130198530,5703813,232994,110382566,0,3741703,167066,6804,496505967768,0.24268899623376
0,130149831,5731526,234845,110408466,0,3761913,168018,6973,496485857768,0.243859923805305
0,130099832,5760037,235768,111066366,0,3781563,169240,7120,496464097768,0.244791450809346
0,130039936,5797627,237728,111395266,0,3801133,170541,7230,496430677768,0.245683362854146
0,130021437,5794897,239688,111780866,0,3821053,171661,7330,496379197768,0.246632263787336
0,130012338,5792658,241650,112348666,0,3830383,172555,7458,496350567768,0.247530524230307
0,129983439,5811229,242432,112697666,0,3839323,173327,7596,496299137768,0.248582581635506
0,129922641,5839609,243216,113422566,0,3869343,173939,7682,496279267768,0.249586816552576
0,129913143,5845251,247107,113850366,0,3869163,175209,7801,496269707768,0.250470781097019
0,129893844,5861221,249897,114214266,0,3868873,176960,7851,496208277768,0.251333768055174
0,129852745,5889721,250769,114540166,0,3878503,177841,7979,496187837768,0.252217587161342
0,129815248,5927971,251649,114998066,0,3877513,179373,8049,496184297768,0.253132718389488
0,129775249,5947851,251599,115045766,0,3896553,180553,8179,496166127768,0.254173814882971
0,129735750,5963611,255462,115703566,0,3916373,181653,8306,496144367768,0.255246897015801
0,129676550,5993231,255255,115851066,0,3944683,183475,8373,496127107768,0.256101618755638
0,129617751,6031081,256146,116517966,0,3963723,185637,8492,496117347768,0.257315461641728
0,129549251,6068381,258148,117043766,0,3993353,187349,8550,496105697768,0.258293491782653
0,129517452,6095651,260019,117092666,0,3994263,188470,8639,496055507768,0.259148702267603
0,129478552,6111211,263799,117561366,0,4013723,190072,8729,496003967768,0.260166257869392
0,129439752,6149633,264580,118010366,0,4012873,191125,8778,495902397768,0.261179172346685
0,129410552,6178005,265471,118440166,0,4012513,192416,8847,495881867768,0.262017936665626
0,129351552,6216415,266232,118826966,0,4031963,193636,8916,495881417768,0.263066977551427
0,129310453,6222535,269222,119155766,0,4061613,195496,8946,495830997768,0.26392229743336
0,129291353,6240716,270193,119223766,0,4062023,196996,9125,495767867768,0.264786589502515
0,129242453,6254287,276075,119353666,0,4091553,198367,9263,495747617768,0.265666065652731
0,129203254,6261828,277938,119822466,0,4121073,199578,9340,495729067768,0.266618120155465
0,129193555,6270008,278690,120240466,0,4120213,201050,9438,495717517768,0.267418467147077
0,129105456,6328329,279670,120858466,0,4149723,202882,9528,495716787768,0.268255478084502
0,129086157,6325210,281352,121197266,0,4169443,204403,9596,495667347768,0.269231198426211
0,129047358,6352290,283224,121621166,0,4178893,205743,9654,495634807768,0.270092678113869
0,129045861,6351401,282926,122037866,0,4178303,207165,9712,495611227768,0.27096232092296
0,129015962,6367681,285596,122784866,0,4187753,208786,9802,495600367768,0.271867452095739
0,129006363,6375101,287497,122922666,0,4188253,209827,9931,495549137768,0.272690069244695
0,128996064,6372103,289347,123360566,0,4197183,211641,10041,495538547768,0.273541438287979
0,128975266,6377533,293129,123718366,0,4206903,213151,10109,495499117768,0.274448872638144
0,128944566,6397073,292721,124648266,0,4216033,214164,10187,495477037768,0.275264087723106
0,128904166,6415894,293592,125045966,0,4235763,215145,10286,495466487768,0.276178270846621
0,128873669,6443564,295352,125654866,0,4235293,215960,10336,495405767768,0.277099596252753
0,128842773,6459055,299244,126112866,0,4244523,217261,10434,495367177768,0.278019095165997
0,128821874,6475997,301094,126460766,0,4244243,219042,10554,495326697768,0.278840386811247
0,128790675,6492707,303755,126575366,0,4254243,219943,10633,495297387768,0.279694952875684
0,128749578,6529327,306638,127182166,0,4254073,220946,10700,495283647768,0.280582672942353
0,128698679,6554777,310599,127659966,0,4274093,222396,10789,495262047768,0.281546962473798
0,128690480,6563077,311471,128086966,0,4272833,224207,10867,495230527768,0.28237659556512
0,128672281,6582218,311211,128622766,0,4271363,226018,10977,495209867768,0.283102499329842
0,128632483,6618551,314092,128979566,0,4270503,227581,11076,495205387768,0.283910779577957
0,128612683,6624892,316855,129248466,0,4279433,229303,11163,495186007768,0.284795404891506
0,128583783,6632542,318816,129527466,0,4298353,230445,11252,495144527768,0.285512623663765
0,128565183,6638482,321787,129873466,0,4307563,232427,11371,495134037768,0.286312292935666
0,128536585,6646022,323739,130079366,0,4329063,233960,11459,495092697768,0.287176299753338
0,128487587,6674552,324614,130207066,0,4348983,234990,11634,495034417768,0.288034289995406
0,128457388,6693144,325455,130643966,0,4357323,236080,11783,495034847768,0.28891879926238
0,128417888,6721945,325239,131021666,0,4366753,238181,11869,495024337768,0.289878477355056
0,128357888,6766365,329931,131566566,0,4376283,239925,11897,494982677768,0.29064297368749
0,128298288,6811835,333812,131984266,0,4385333,240699,12016,494932087768,0.291507932554016
0,128277290,6807976,336604,132598166,0,4406463,242091,12094,494911347768,0.292472859634762
0,128258691,6826587,337346,133107966,0,4405193,243154,12242,494870687768,0.293411060526739
0,128200291,6875787,337229,133532866,0,4414543,244886,12309,494837117768,0.294240917427048
0,128171592,6888988,342972,133889566,0,4423483,245968,12456,494816637768,0.295054089091846
0,128143093,6916158,344763,134196366,0,4423493,247028,12535,494784177768,0.295850329640077
0,128103393,6930210,349625,134410366,0,4443803,248491,12653,494783827768,0.296471145662071
0,128064594,6956210,352287,134559266,0,4453353,250592,12771,494764567768,0.297301842617658
0,128006495,7002851,355068,135178066,0,4462383,251693,12830,494725787768,0.298214416334192
0,127967595,7011431,355818,135542966,0,4491553,252716,12990,494705297768,0.29894912754189
0,127957196,7020242,356771,135966966,0,4489473,254097,13127,494684717768,0.299857271525553
0,127905997,7057043,359593,136295466,0,4498893,254977,13275,494655287768,0.300691022108496
0,127874800,7072693,363486,136502366,0,4508803,255747,13382,494622917768,0.301521868579042
0,127844201,7078953,366459,136558366,0,4527343,257098,13499,494581757768,0.302311855167887
0,127785302,7115804,368429,136787266,0,4547983,259242,13579,494523437768,0.303312804859412
0,127725004,7154784,368211,137227166,0,4566833,260643,13647,494520827768,0.304122098349923
0,127715005,7162475,369172,137870966,0,4566683,262743,13756,494512037768,0.305020751545445
0,127695606,7181525,369035,138167966,0,4566593,264033,13883,494490517768,0.305909613235699
0,127683607,7189726,369978,138355666,0,4566503,265573,14090,494441127768,0.306856314827666
0,127653407,7216856,371540,138694566,0,4566513,267265,14188,494409597768,0.307747982404908
