"TnB","TcmB","TemB","TeffB","CD19.B","TnP","TcmP","TemP","TeffP","CD19.P","t"
0,0,69354607,69698377,10839941,0,0,160223,162237,499987644004,0.0203652214747819
0,0,69335738,69681387,11328941,0,0,169333,169267,499984644004,0.0215443521687887
0,0,69312668,69627407,12023941,0,0,182425,173297,499983744004,0.0225277287912032
0,0,69253348,69556427,13012941,0,0,201376,184347,499984744004,0.0243108305325324
0,0,69207078,69523457,13399941,0,0,206242,197427,499983344004,0.0256628501549928
0,0,69147238,69503547,14191941,0,0,216183,207437,499979544004,0.0272837806230685
0,0,69079869,69480567,15082941,0,0,233464,220507,499973644004,0.0287986132181979
0,0,69034449,69443637,15567941,0,0,248747,227577,499970144004,0.0301821493604895
0,0,69011750,69362687,15954941,0,0,261608,238667,499961744004,0.0316438296730363
0,0,68968620,69297727,16643941,0,0,274372,243797,499957044004,0.0330636109308563
0,0,68940511,69251787,17038941,0,0,282517,249907,499955644004,0.034431911152343
0,0,68896731,69221807,17829941,0,0,295710,269977,499952844004,0.0357856818648173
0,0,68841841,69230887,18422941,0,0,300653,281047,499944244004,0.0370474284629069
0,0,68752191,69182947,19211941,0,0,310508,289187,499938444004,0.0386679331208445
0,0,68685351,69128987,19898941,0,0,317550,303247,499934744004,0.0400985027335404
0,0,68619021,69120097,20384941,0,0,323585,322237,499931244004,0.041613085683894
0,0,68579671,69068177,21069941,0,0,332437,334257,499927544004,0.0430567764753842
0,0,68546701,69052247,21454941,0,0,335910,350187,499921144004,0.0445160169187106
0,0,68492962,69019337,22442941,0,0,348553,363397,499918144004,0.0457803384900299
0,0,68453893,68968417,22924941,0,0,357826,374417,499913644004,0.0470436641361059
0,0,68418453,68895477,23611941,0,0,373071,387457,499907944004,0.0484656125347566
0,0,68400943,68860577,24293941,0,0,380085,402457,499900244004,0.0495711018330348
0,0,68354713,68841637,24971941,0,0,386017,411697,499898544004,0.0508230811807201
0,0,68337794,68782737,25853941,0,0,392239,420697,499894644004,0.0520547216471212
0,0,68287704,68762837,26437941,0,0,402230,430697,499886044004,0.0533575911986596
0,0,68227184,68763937,26615941,0,0,412052,439797,499876844004,0.0543579095581648
0,0,68172144,68732057,27105941,0,0,417196,451777,499873344004,0.0555524211543227
0,0,68114334,68733137,27288941,0,0,424309,460797,499866144004,0.0566327884356189
0,0,68070204,68741177,27869941,0,0,428647,472957,499859544004,0.0579459228128428
0,0,68057784,68697327,28456941,0,0,440570,486907,499849944004,0.0592400752496856
0,0,68022034,68637397,28830941,0,0,446726,496937,499846544004,0.0604091713732251
0,0,68014035,68561507,29310941,0,0,454729,502927,499837044004,0.0615483516232385
0,0,67989095,68522607,30097941,0,0,469678,512227,499831244004,0.0627969768645159
0,0,67965395,68516717,30573941,0,0,482681,518317,499827744004,0.0641390696101199
0,0,67935515,68460787,31160941,0,0,493065,524347,499819144004,0.0650662875279531
0,0,67901146,68415877,31640941,0,0,497237,529257,499817644004,0.0662397902514244
0,0,67875847,68362017,32328941,0,0,501141,533417,499807944004,0.0675001463772126
0,0,67857358,68341137,32705941,0,0,509333,544297,499799544004,0.0684867061484676
0,0,67809849,68318227,33086941,0,0,516148,557407,499790144004,0.0695819407416981
0,0,67784480,68224377,33564941,0,0,520922,561457,499785644004,0.0706484492341547
0,0,67736361,68204467,34240941,0,0,528546,571767,499781944004,0.0720455722146435
0,0,67696381,68196577,34618941,0,0,538729,579757,499777544004,0.0731967685019233
0,0,67673181,68149707,34703941,0,0,551632,586827,499770444004,0.0742660114985673
0,0,67630481,68131807,35282941,0,0,564334,595027,499763844004,0.0755034950409633
0,0,67602201,68105907,36250941,0,0,572317,601027,499753844004,0.0767776143847664
0,0,67579111,68077007,37128941,0,0,585111,610127,499744944004,0.0779234005563975
0,0,67537852,68057107,38015941,0,0,596079,620127,499737044004,0.0791244678587823
0,0,67513182,68034407,38296941,0,0,600853,633427,499720744004,0.080136094045395
0,0,67483462,68029507,38568941,0,0,611179,638527,499709444004,0.081323416217494
0,0,67457002,68003507,39342941,0,0,617043,644627,499698644004,0.0823991784370263
0,0,67421232,67995507,39909941,0,0,623015,652927,499690044004,0.0835605645116982
0,0,67382212,67984807,40183941,0,0,632638,663727,499680744004,0.084594702573829
0,0,67333644,67953907,40457941,0,0,640514,674927,499673444004,0.0854711959352883
0,0,67284845,67927107,41347941,0,0,648726,691927,499657544004,0.0871488920788123
0,0,67240645,67905307,42527941,0,0,662431,704327,499638344004,0.0888655795459082
0,0,67200045,67825407,43117941,0,0,673538,714727,499624744004,0.0906046708408625
0,0,67145249,67842707,43907941,0,0,687744,717727,499603944004,0.0918191010342003
0,0,67097851,67789907,44567941,0,0,695251,730727,499592244004,0.0931813771483723
0,0,67072252,67736207,45027941,0,0,711257,744927,499582744004,0.0947317378229338
0,0,66988752,67758207,45477941,0,0,725264,753327,499563244004,0.0961358458270591
0,0,66926354,67719207,46377941,0,0,737370,762827,499544344004,0.0977299620757143
0,0,66884556,67674307,47057941,0,0,748875,768227,499523644004,0.0990703087437779
0,0,66855256,67643507,47927941,0,0,757884,779527,499510744004,0.10047410808544
0,0,66789356,67633807,48467941,0,0,774289,789427,499491144004,0.101867372259174
0,0,66746257,67604107,49257941,0,0,787097,799427,499466344004,0.103107403748809
0,0,66696057,67564507,50177941,0,0,797401,809127,499449344004,0.104662568530424
0,0,66594658,67616507,50437941,0,0,808413,817427,499432044004,0.106197117401487
0,0,66560258,67588707,50907941,0,0,823618,825427,499417544004,0.107733164970189
0,0,66510658,67592007,51327941,0,0,833129,832427,499403044004,0.108996970600893
0,0,66445358,67563207,52107941,0,0,839236,841527,499385244004,0.110567953792165
0,0,66423158,67501307,53377941,0,0,851048,853827,499370944004,0.112104752915857
0,0,66372658,67461307,54377941,0,0,860758,864427,499355944004,0.113718727870922
0,0,66321158,67425607,54957941,0,0,873067,880227,499343344004,0.115125024198215
0,0,66282759,67381907,55527941,0,0,881178,894427,499324744004,0.116431940795612
0,0,66236659,67372007,55857941,0,0,887184,904927,499306344004,0.117903599571944
0,0,66205860,67342207,56637941,0,0,897592,914927,499286544004,0.119376670351671
0,0,66176960,67297307,57257941,0,0,906798,920127,499262844004,0.120825240219512
0,0,66133962,67276707,57817941,0,0,919809,931027,499245244004,0.122032733175052
0,0,66082963,67265807,58847941,0,0,930514,942327,499228144004,0.123484766572997
0,0,66052164,67235907,59137941,0,0,941325,952627,499201844004,0.124824125104929
0,0,65969764,67239007,59527941,0,0,953430,969727,499186444004,0.126068475000795
0,0,65927264,67226507,60197941,0,0,965041,983027,499174744004,0.127319434315335
0,0,65896164,67210207,60857941,0,0,975849,989627,499153044004,0.128575419026787
0,0,65840465,67201207,61127941,0,0,991460,998927,499135744004,0.129957605127156
0,0,65791268,67186307,61987941,0,0,1000371,1004327,499115844004,0.131587953699512
0,0,65754268,67141407,62667941,0,0,1006778,1020027,499099144004,0.133094560344
0,0,65709268,67116807,63107941,0,0,1022383,1024827,499079644004,0.134576325979716
0,0,65657871,67120207,64087941,0,0,1032991,1032127,499067644004,0.135985143870721
0,0,65618073,67111907,65247941,0,0,1043197,1040727,499049444004,0.137365751087669
0,0,65567174,67089507,65827941,0,0,1052806,1053527,499039844004,0.138694173538692
0,0,65534974,67008707,66497941,0,0,1064317,1064927,499029144004,0.140377702324559
0,0,65505876,66978207,66737941,0,0,1073331,1076027,499014844004,0.141831563685565
0,0,65468976,66958307,67667941,0,0,1079733,1086927,499001844004,0.143102075802991
0,0,65420576,66963607,68407941,0,0,1087743,1102327,498988044004,0.144499906247316
0,0,65362577,66967807,69167941,0,0,1095653,1108727,498968244004,0.145921584257929
0,0,65343378,66944407,69707941,0,0,1104863,1112727,498941644004,0.147143851130674
0,0,65279580,66949607,70197941,0,0,1108372,1118327,498921044004,0.148420507987997
0,0,65251480,66931907,71137941,0,0,1116882,1126927,498912044004,0.149784544497793
0,0,65194580,66920107,71807941,0,0,1124093,1139227,498891344004,0.151148738637111
0,0,65173080,66893207,72237941,0,0,1135203,1146927,498865844004,0.152287018304701
0,0,65141881,66881507,72587941,0,0,1145811,1159227,498848444004,0.153729000562082
0,0,65083381,66856707,73367941,0,0,1155126,1164527,498831644004,0.154870490153374
0,0,65054581,66808007,73917941,0,0,1164136,1173727,498810044004,0.156083340401954
0,0,65036783,66769307,74377941,0,0,1171748,1183327,498786544004,0.157300202777898
0,0,64997284,66735407,75107941,0,0,1181158,1197827,498773744004,0.158421590438754
0,0,64949286,66695507,75467941,0,0,1189371,1208127,498754344004,0.159620501361019
0,0,64930287,66671907,76247941,0,0,1198681,1212427,498734544004,0.160679054118152
0,0,64881587,66673207,76487941,0,0,1206194,1221727,498713244004,0.162007334628042
0,0,64872487,66650607,77047941,0,0,1215108,1234527,498697644004,0.163438613391967
0,0,64842589,66590807,77927941,0,0,1225423,1244327,498673744004,0.164643270244386
0,0,64802290,66552207,78187941,0,0,1234927,1253427,498660444004,0.166119935674286
0,0,64765291,66504507,78837941,0,0,1241734,1261627,498631744004,0.16736491349299
0,0,64725991,66479607,79577941,0,0,1250250,1267227,498615944004,0.168456294103775
0,0,64676991,66444007,79557941,0,0,1258763,1273627,498596944004,0.16964868418598
0,0,64647791,66382407,80307941,0,0,1268666,1285427,498572144004,0.170994190643599
0,0,64595791,66378907,80957941,0,0,1280281,1289527,498554444004,0.172296287287962
0,0,64559191,66384107,81387941,0,0,1286990,1294827,498537944004,0.173368652341585
0,0,64525792,66357607,81537941,0,0,1291503,1301827,498519744004,0.174849091698293
0,0,64505194,66321907,82357941,0,0,1301714,1307927,498502844004,0.175911342673044
0,0,64487395,66245107,83427941,0,0,1310127,1314827,498477744004,0.177052324193376
0,0,64440695,66257207,83887941,0,0,1316946,1323127,498462244004,0.178281108929268
0,0,64388496,66257407,84357941,0,0,1328659,1333427,498437744004,0.179553414547498
0,0,64350596,66222407,84607941,0,0,1337072,1338927,498417444004,0.180780256949776
0,0,64280596,66202707,85287941,0,0,1347184,1348927,498391744004,0.182145883246743
0,0,64215697,66248807,86167941,0,0,1351702,1353627,498370844004,0.183404690175137
0,0,64157997,66270207,86437941,0,0,1359714,1362427,498345544004,0.184532328173686
0,0,64131497,66224607,86857941,0,0,1366631,1368427,498328044004,0.185623020873834
0,0,64081198,66219607,87367941,0,0,1376840,1374027,498315444004,0.186590423662814
0,0,64044698,66220007,87937941,0,0,1383854,1383827,498299844004,0.187719198683144
0,0,64027098,66203507,88487941,0,0,1391462,1390927,498274244004,0.189071456504692
0,0,63999298,66128007,88947941,0,0,1399075,1396827,498256744004,0.190269337743441
0,0,63971499,66129307,89477941,0,0,1407282,1405827,498237144004,0.191423101211564
0,0,63946699,66089507,89947941,0,0,1411899,1416427,498211644004,0.192621519670132
0,0,63928500,66047807,90707941,0,0,1420712,1428727,498193844004,0.193808683653781
0,0,63897400,66053007,91447941,0,0,1431224,1434227,498171044004,0.195123433739828
0,0,63850700,66056107,91577941,0,0,1437936,1441727,498141844004,0.196228050728485
0,0,63831700,66020307,91747941,0,0,1447253,1448127,498116644004,0.197679702801252
0,0,63796903,66016607,92577941,0,0,1452762,1452327,498094744004,0.198654487008355
0,0,63757903,65993307,93217941,0,0,1461875,1456227,498077044004,0.199681297450237
0,0,63741804,65972807,93637941,0,0,1467586,1467427,498054544004,0.20084367965438
0,0,63673907,66026007,94177941,0,0,1476401,1474727,498034944004,0.202260141924644
0,0,63641608,66011407,94617941,0,0,1478012,1480127,498003444004,0.203496069339244
0,0,63599308,66024907,95037941,0,0,1489920,1487127,497978944004,0.204609142006465
0,0,63547409,65958307,95797941,0,0,1501820,1494327,497942144004,0.206143012877413
0,0,63508010,65915707,96347941,0,0,1511740,1507427,497904544004,0.207735673960878
0,0,63481612,65830007,97187941,0,0,1517760,1523827,497883644004,0.209078488818686
0,0,63427313,65790507,97587941,0,0,1522370,1534327,497863144004,0.210623584835222
0,0,63398413,65732807,98017941,0,0,1531590,1542927,497850644004,0.212223875989173
0,0,63378513,65664107,98337941,0,0,1540390,1552727,497800244004,0.213489243857183
0,0,63345513,65603007,99067941,0,0,1552990,1564227,497785444004,0.214676164274143
0,0,63312514,65566207,99717941,0,0,1565190,1571827,497759744004,0.216249042289154
0,0,63282914,65539507,100397941,0,0,1574600,1579127,497725944004,0.21768376325558
0,0,63252915,65489907,100747941,0,0,1584510,1589227,497699544004,0.219135664587133
0,0,63221016,65479407,101407941,0,0,1595530,1600927,497678844004,0.220680065538099
0,0,63132917,65476707,102237941,0,0,1603840,1613827,497662944004,0.222105399518132
0,0,63098818,65446907,103387941,0,0,1616950,1624327,497638744004,0.223424233942037
0,0,63042419,65425407,103867941,0,0,1622560,1636727,497605144004,0.224663333896934
0,0,62970420,65436107,104217941,0,0,1633760,1647227,497573744004,0.226279190535883
0,0,62930123,65399307,104617941,0,0,1643160,1654927,497540244004,0.227511815332353
0,0,62898425,65373407,104907941,0,0,1654770,1661727,497517844004,0.228964683175621
0,0,62865826,65381807,105947941,0,0,1667380,1673827,497495744004,0.23032154850649
0,0,62796327,65388007,106847941,0,0,1676900,1678427,497481744004,0.231500798843664
0,0,62770629,65337507,107657941,0,0,1683600,1689227,497437844004,0.233073912857514
0,0,62709730,65358607,108317941,0,0,1695340,1699027,497400144004,0.234602108424214
0,0,62678331,65310107,108947941,0,0,1705050,1709227,497330444004,0.236181582666025
0,0,62618934,65306807,109357941,0,0,1715050,1723227,497279944004,0.237728412882571
0,0,62543235,65280307,109847941,0,0,1720770,1740627,497240344004,0.239130717104306
0,0,62519035,65259807,110507941,0,0,1734890,1751827,497211544004,0.240615985089843
0,0,62493636,65228307,110917941,0,0,1750390,1764427,497152044004,0.242062983068135
0,0,62471936,65193807,111237941,0,0,1761490,1780327,497133644004,0.24358813099618
0,0,62438537,65151107,111957941,0,0,1773950,1793927,497102844004,0.245305454427223
0,0,62376240,65155607,112377941,0,0,1786760,1800327,497095344004,0.246688435677765
0,0,62350042,65113707,112607941,0,0,1792480,1813027,497056944004,0.248260777735059
0,0,62283143,65105107,113417941,0,0,1808900,1822527,497017044004,0.249650828468335
0,0,62243744,65099507,114267941,0,0,1817620,1829027,497010044004,0.250933471016911
0,0,62222745,65042807,114977941,0,0,1827520,1837027,496980244004,0.252295005113465
0,0,62168948,65031307,115797941,0,0,1841440,1849327,496951344004,0.253881159335131
0,0,62137049,64944707,116227941,0,0,1852860,1866627,496930844004,0.255590085124472
0,0,62084850,64914107,116967941,0,0,1864770,1878127,496871044004,0.257125655681403
0,0,62012452,64865407,117707941,0,0,1877380,1887727,496850244004,0.258590139356465
0,0,61976853,64840107,118037941,0,0,1882720,1904127,496789844004,0.26007525690918
0,0,61943253,64799707,118747941,0,0,1885830,1915727,496751044004,0.261729295968256
0,0,61899154,64766407,119317941,0,0,1899350,1929927,496733444004,0.263019911726558
0,0,61868154,64725607,120027941,0,0,1910580,1941627,496702644004,0.264560472936743
0,0,61798656,64744007,120577941,0,0,1919910,1954327,496642044004,0.265966415101742
0,0,61758457,64707007,121387941,0,0,1930030,1962027,496562144004,0.267515709365911
0,0,61706059,64658207,122127941,0,0,1942030,1971927,496521344004,0.26904960931722
0,0,61640060,64655607,122637941,0,0,1957040,1985827,496491744004,0.270577369330956
0,0,61602661,64636807,123157941,0,0,1964740,1995427,496462144004,0.272025724861992
0,0,61566662,64608407,123577941,0,0,1980650,2004727,496413644004,0.273495566546192
0,0,61526863,64550507,124467941,0,0,1990190,2013727,496374644004,0.275011274127054
0,0,61507965,64548907,125097941,0,0,1999120,2026727,496314944004,0.276408850704796
0,0,61465468,64555007,125277941,0,0,2011840,2041127,496286644004,0.277685993672677
0,0,61414570,64538507,126187941,0,0,2022260,2048827,496266644004,0.279247422360584
0,0,61388471,64528107,126907941,0,0,2026160,2061127,496227844004,0.280622935744584
0,0,61325073,64562307,127997941,0,0,2038080,2067827,496177644004,0.281809198595797
0,0,61295676,64524707,128407941,0,0,2046830,2077027,496139144004,0.283271576168837
0,0,61264777,64430107,129027941,0,0,2057440,2083127,496129444004,0.284565840377604
0,0,61214177,64426707,129927941,0,0,2067170,2088127,496090444004,0.285656926546348
0,0,61206879,64373307,130267941,0,0,2074220,2102527,496030044004,0.28709038109735
0,0,61144079,64357007,131197941,0,0,2086850,2109727,496011044004,0.288603138741655
0,0,61101380,64278207,131867941,0,0,2089200,2119427,495971244004,0.289845856351928
0,0,61066981,64256407,132597941,0,0,2093920,2132527,495920444004,0.290937313442302
0,0,61037682,64216207,133117941,0,0,2103240,2143627,495859844004,0.292497038065472
0,0,60997982,64218907,133557941,0,0,2112850,2152227,495790344004,0.293980567067514
0,0,60923484,64236207,134117941,0,0,2117700,2165527,495739644004,0.295837894945374
0,0,60895384,64116307,134607941,0,0,2124820,2176627,495660044004,0.297216645974166
0,0,60869486,64099107,135517941,0,0,2130470,2185027,495600044004,0.298605345812678
0,0,60827987,64083807,136027941,0,0,2142100,2191327,495550444004,0.30019643163584
0,0,60812388,64057407,136857941,0,0,2147050,2199027,495500544004,0.301485554983981
0,0,60773090,64061107,137057941,0,0,2155480,2206927,495463244004,0.303077176429409
0,0,60735491,64041407,137497941,0,0,2163100,2217827,495453644004,0.304575363331423
0,0,60708492,63973907,137997941,0,0,2168610,2236427,495433044004,0.30609477938143
0,0,60674095,63941207,138827941,0,0,2183120,2249627,495376144004,0.307202373118538
0,0,60598496,63968007,139167941,0,0,2188920,2264027,495346644004,0.308678556535039
0,0,60559596,63970707,139957941,0,0,2198030,2271827,495268744004,0.31008158459075
0,0,60495799,63979807,140627941,0,0,2212040,2283927,495248944004,0.31116673912693
0,0,60465701,63951407,141257941,0,0,2220960,2294227,495198244004,0.312474618252285
0,0,60435903,63910707,141857941,0,0,2231170,2305727,495169544004,0.313668963299044
0,0,60417706,63875007,142467941,0,0,2239680,2312327,495111844004,0.314852816352305
0,0,60399107,63850207,143287941,0,0,2247300,2328527,495095944004,0.316269470796944
0,0,60354410,63843707,143997941,0,0,2252340,2335927,495039144004,0.31750526662422
0,0,60291912,63819007,144347941,0,0,2265510,2341327,494978644004,0.318820694174153
0,0,60252112,63782907,144887941,0,0,2274030,2348927,494931044004,0.320232221084559
0,0,60217513,63724407,145177941,0,0,2289550,2357727,494881644004,0.3214153046983
0,0,60158914,63736207,145717941,0,0,2298680,2366827,494812044004,0.322700649905635
0,0,60122217,63746907,146557941,0,0,2315200,2376727,494771044004,0.324160542569462
0,0,60095019,63701607,147627941,0,0,2323220,2382827,494730844004,0.325425045370812
0,0,60026619,63714207,148317941,0,0,2330960,2391327,494692044004,0.326813008708444
0,0,59959719,63746607,148547941,0,0,2336970,2400627,494662744004,0.328269538457765
0,0,59931220,63720207,148567941,0,0,2345270,2408127,494616544004,0.32982917384049
0,0,59892221,63707807,149677941,0,0,2353080,2421727,494585344004,0.331264629434743
0,0,59835023,63686707,150067941,0,0,2360300,2433627,494515844004,0.332666455357484
0,0,59803924,63684007,151097941,0,0,2369820,2447727,494475744004,0.334014734547857
0,0,59766824,63661007,152197941,0,0,2376150,2451827,494455544004,0.335328624410943
0,0,59689027,63669407,153167941,0,0,2383670,2464527,494414444004,0.336645491099276
0,0,59640628,63657807,153857941,0,0,2392410,2477127,494395644004,0.33796781267212
0,0,59613732,63668507,154387941,0,0,2398630,2487627,494364944004,0.339462069340756
0,0,59563933,63640707,155147941,0,0,2407460,2496527,494324044004,0.340604984011151
0,0,59522534,63635407,155657941,0,0,2419380,2503127,494284444004,0.341978313574712
0,0,59465136,63642907,156097941,0,0,2427400,2516927,494224944004,0.343220319653485
0,0,59455638,63609807,156567941,0,0,2435910,2520627,494169344004,0.344846981126342
0,0,59435540,63581307,157267941,0,0,2446990,2529427,494122544004,0.346084135230558
0,0,59384442,63570607,157787941,0,0,2457600,2541527,494093944004,0.347589180857193
0,0,59352743,63531607,158077941,0,0,2459400,2551627,494014544004,0.349263526110331
0,0,59329344,63514907,158997941,0,0,2462410,2569627,493993544004,0.350540112568868
0,0,59309844,63503507,159657941,0,0,2470840,2582627,493952744004,0.351735580975972
0,0,59276245,63423107,160667941,0,0,2483590,2594127,493911644004,0.353112693085786
0,0,59228146,63421707,161597941,0,0,2490910,2607127,493862644004,0.354585601089483
0,0,59200746,63386307,162707941,0,0,2498820,2613727,493773444004,0.355826178270797
0,0,59160947,63365007,163027941,0,0,2509040,2625727,493727044004,0.3572057270989
0,0,59091848,63376407,163877941,0,0,2518370,2634927,493687044004,0.358311889189191
0,0,59052950,63359307,164427941,0,0,2527490,2642627,493681344004,0.359631121443946
0,0,59035952,63341507,164877941,0,0,2533330,2652027,493621744004,0.360882451443854
0,0,59007756,63336907,165097941,0,0,2541950,2657427,493522344004,0.362175945765174
0,0,58978960,63275207,166107941,0,0,2550170,2670127,493491244004,0.363392159182998
0,0,58955762,63246707,166477941,0,0,2552710,2680027,493472744004,0.364891846318999
0,0,58936062,63208907,167057941,0,0,2561620,2689327,493432044004,0.366282516832833
0,0,58877364,63235507,167537941,0,0,2570550,2693427,493405444004,0.367783984823608
0,0,58852066,63205307,168137941,0,0,2585660,2704427,493367744004,0.369128315543577
0,0,58797266,63184807,168567941,0,0,2591170,2715427,493289244004,0.370476625909345
0,0,58762866,63187407,169147941,0,0,2594990,2723927,493200544004,0.371733997012673
0,0,58724168,63128807,169247941,0,0,2603100,2733327,493173344004,0.373066338108424
0,0,58691270,63113407,169697941,0,0,2605850,2739527,493112744004,0.374316682826019
0,0,58651572,63085207,169907941,0,0,2615660,2748627,493075444004,0.375571947338841
0,0,58592272,63083507,170497941,0,0,2623300,2761927,493014744004,0.376978021299597
0,0,58566575,63068407,170817941,0,0,2629210,2768427,492976344004,0.378402937879231
0,0,58526879,63053807,171287941,0,0,2628950,2774227,492918744004,0.379841216375648
0,0,58499780,63006107,171877941,0,0,2645570,2783227,492870044004,0.380984044557076
0,0,58442981,63004707,172527941,0,0,2651590,2796327,492840344004,0.382191632541336
0,0,58364181,63019307,172897941,0,0,2659540,2803527,492822944004,0.383483739098911
0,0,58314084,63033207,173457941,0,0,2669260,2810727,492784244004,0.384669170073819
0,0,58261785,63042207,173737941,0,0,2680870,2812727,492674844004,0.385888446383325
0,0,58226986,63033607,174547941,0,0,2685870,2822327,492613944004,0.38716752871376
0,0,58191589,62990607,174927941,0,0,2691690,2836027,492553444004,0.388406766955506
0,0,58164993,62973307,175487941,0,0,2697610,2845227,492502844004,0.389750447660305
0,0,58123293,62949007,176337941,0,0,2708920,2850627,492461844004,0.390903549333024
0,0,58088195,62921807,176927941,0,0,2712260,2859527,492441144004,0.392416410329604
0,0,58052097,62885707,177437941,0,0,2717700,2866927,492401544004,0.393845522267929
0,0,57995399,62856507,177847941,0,0,2725010,2877227,492361044004,0.395088654188576
0,0,57946299,62856107,178547941,0,0,2733040,2888727,492341244004,0.39632857722544
0,0,57918201,62825707,179127941,0,0,2740440,2900627,492311544004,0.3975305328691
0,0,57877603,62780307,179947941,0,0,2751260,2907127,492283644004,0.398910855615741
0,0,57854206,62749707,180287941,0,0,2763900,2919127,492255244004,0.400295979649742
0,0,57837006,62698007,180807941,0,0,2769760,2932427,492218644004,0.401678209974386
0,0,57816307,62660507,181347941,0,0,2778840,2941527,492169044004,0.402917206935902
0,0,57802811,62596407,181607941,0,0,2783180,2946527,492118644004,0.404287182552725
0,0,57775311,62577907,181967941,0,0,2790210,2956727,492088144004,0.405512423036261
0,0,57731413,62572907,182897941,0,0,2794730,2962827,492038144004,0.406789566169554
0,0,57714615,62527407,183687941,0,0,2801670,2969027,491949244004,0.408007164588278
0,0,57708718,62500907,184407941,0,0,2805890,2977127,491859444004,0.409163745400211
0,0,57704319,62492907,185097941,0,0,2809520,2986327,491810644004,0.41016040998796
0,0,57675820,62476907,185517941,0,0,2817590,2993827,491780144004,0.411443106071618
0,0,57616920,62481607,185587941,0,0,2827740,2999127,491722944004,0.412772064211096
0,0,57570221,62505707,186057941,0,0,2833260,3007027,491663344004,0.414207051846544
0,0,57522824,62484907,187167941,0,0,2837780,3021827,491602144004,0.415517626781078
0,0,57485029,62462707,187877941,0,0,2846430,3034027,491492344004,0.416796127710096
0,0,57449231,62449007,188637941,0,0,2852460,3048727,491441444004,0.418387343568912
0,0,57423531,62402107,189657941,0,0,2859690,3055627,491413244004,0.419847553857177
0,0,57404335,62358607,190177941,0,0,2869140,3070127,491353644004,0.421438175024691
0,0,57345337,62342207,190807941,0,0,2877070,3078527,491285844004,0.422754276154552
0,0,57306039,62303607,191477941,0,0,2884890,3089127,491188044004,0.423985735406646
0,0,57258541,62274407,192277941,0,0,2891120,3100327,491079144004,0.425426257340855
0,0,57241944,62204907,192717941,0,0,2897450,3111827,491048544004,0.427090214958369
0,0,57185344,62198407,193527941,0,0,2902980,3120327,491017544004,0.428354714340785
