"TnB","TcmB","TemB","TeffB","CD19.B","TnP","TcmP","TemP","TeffP","CD19.P","t"
0,28014383,30534699,22224726,601808019,0,10173588,10952744,12690065,149569952305,3.34623573372972
0,28005485,30528802,22231726,601608019,0,10174868,10954144,12696065,149420052305,3.34726527611515
0,27999589,30525109,22238726,601588019,0,10173218,10952574,12703065,149330252305,3.34811498660879
0,27995595,30498415,22258726,601418019,0,10170558,10955814,12704065,149230452305,3.34907808092184
0,27989796,30483420,22257726,601368019,0,10167128,10958174,12708065,149070952305,3.35034990462947
0,27977801,30469224,22258726,601308019,0,10172528,10953424,12713065,148930852305,3.35130113147817
0,27972307,30464026,22257726,601298019,0,10171878,10951714,12717065,148770952305,3.35218954393982
0,27964409,30468130,22225726,601208019,0,10169168,10951084,12727065,148661052305,3.35314150769324
0,27959111,30447934,22234726,601218019,0,10168668,10954544,12731065,148561452305,3.35391496602927
0,27958017,30405538,22273726,601138019,0,10165058,10957804,12736065,148431752305,3.35485523510519
0,27950022,30403341,22264726,601178019,0,10166388,10953134,12739065,148321852305,3.35601924668717
0,27947726,30406348,22258726,601078019,0,10164618,10952794,12747065,148272152305,3.35693633719039
0,27938331,30412150,22248726,600908019,0,10165248,10952374,12751065,148122552305,3.35778111656184
0,27934138,30407053,22259726,600818019,0,10164908,10950744,12752065,148013052305,3.35877181987355
0,27929142,30407959,22238726,600668019,0,10165558,10948934,12759065,147923252305,3.3597525496012
0,27921854,30414160,22240726,600568019,0,10165808,10946824,12761065,147823652305,3.36058299597558
0,27918959,30399064,22260726,600448019,0,10163368,10946894,12762065,147703852305,3.36184630227907
0,27910866,30351171,22310726,600498019,0,10168788,10945764,12765065,147614052305,3.36293300765581
0,27905972,30347274,22317726,600368019,0,10169048,10939384,12774065,147524652305,3.36381377301136
0,27900378,30349078,22307726,600348019,0,10166178,10945014,12775065,147415252305,3.36478802818595
0,27889080,30333981,22317726,600448019,0,10166448,10948494,12778065,147305452305,3.36582690567668
0,27882784,30332886,22331726,600298019,0,10165118,10942944,12779065,147195652305,3.36666821455515
0,27875789,30327586,22321726,600228019,0,10164378,10942454,12783065,147085852305,3.36783034377577
0,27867793,30321288,22311726,600348019,0,10166838,10940844,12787065,146945852305,3.36878415924575
0,27861795,30316890,22298726,600478019,0,10167358,10936214,12795065,146815752305,3.36967071444913
0,27860696,30317995,22256726,600438019,0,10162878,10937684,12801065,146655952305,3.37053839116066
0,27849701,30311100,22253726,600258019,0,10168528,10934974,12810065,146596152305,3.3713865533633
0,27842605,30297104,22272726,600118019,0,10165818,10931634,12819065,146486652305,3.37231490788038
0,27835510,30299908,22250726,600058019,0,10169478,10927144,12827065,146396852305,3.37336138134593
0,27827214,30282815,22240726,599908019,0,10169058,10928424,12832065,146267052305,3.37433229688125
0,27818223,30262218,22249726,599928019,0,10169148,10935614,12836065,146197452305,3.37522438242537
0,27808225,30266921,22229726,599878019,0,10170538,10936984,12839065,146107552305,3.37629861695286
0,27805328,30251424,22247726,599788019,0,10168788,10934684,12844065,146018052305,3.37716811951405
0,27797434,30247027,22248726,599658019,0,10168098,10934034,12847065,145898552305,3.37827466009768
0,27787336,30250933,22228726,599438019,0,10169448,10932464,12854065,145758852305,3.37925566547286
0,27782540,30241135,22232726,599548019,0,10166818,10935154,12856065,145638952305,3.38022893607139
0,27769546,30214036,22260726,599478019,0,10169888,10937374,12863065,145508852305,3.38108102178281
0,27763350,30214238,22263726,599608019,0,10173688,10936074,12865065,145378652305,3.38215667049114
0,27758052,30213942,22265726,599568019,0,10175188,10936344,12867065,145328752305,3.38323239630998
0,27749955,30215946,22266726,599588019,0,10177548,10936644,12870065,145178652305,3.38429782660171
0,27740960,30199851,22251726,599358019,0,10176878,10941014,12877065,145098952305,3.38524398099961
0,27732067,30208954,22232726,599388019,0,10178208,10935474,12881065,145039152305,3.38632041875578
0,27724073,30215059,22231726,599408019,0,10180748,10930814,12887065,144979152305,3.38717703357189
0,27714075,30215963,22241726,599468019,0,10182278,10924364,12892065,144879352305,3.38817621218528
0,27703680,30226865,22240726,599468019,0,10179938,10925634,12894065,144749552305,3.3891257909353
0,27699481,30230568,22229726,599488019,0,10178588,10923934,12899065,144599652305,3.38988413639424
0,27691386,30233373,22189726,599248019,0,10179758,10924204,12903065,144490152305,3.39074720218804
0,27682890,30231077,22189726,599068019,0,10178278,10923644,12906065,144390252305,3.39171630918141
0,27676793,30223881,22189726,599078019,0,10176758,10924944,12910065,144270252305,3.39263917591905
0,27673301,30206488,22197726,599138019,0,10177318,10925494,12913065,144170252305,3.39366675302209
0,27664207,30203393,22207726,599168019,0,10182558,10916664,12919065,144070352305,3.39467076807345
0,27657011,30175297,22220726,599068019,0,10184818,10916204,12920065,143940252305,3.39564221422658
0,27653013,30160403,22236726,598878019,0,10183998,10906584,12934065,143820252305,3.39659704082463
0,27638816,30157408,22226726,598958019,0,10190388,10906174,12936065,143710152305,3.39758308001462
0,27634522,30150413,22235726,598868019,0,10189768,10901214,12944065,143610452305,3.39863616557613
0,27624426,30141516,22224726,598788019,0,10190128,10903404,12952065,143530652305,3.39966298645014
0,27626530,30115117,22243726,598918019,0,10186478,10911034,12954065,143421052305,3.40064392252433
0,27619333,30111123,22256726,598968019,0,10184938,10912634,12953065,143341352305,3.40163365749436
0,27613435,30106325,22236726,599178019,0,10184978,10910994,12956065,143241252305,3.40250389691343
0,27606240,30109128,22227726,599078019,0,10185918,10910274,12960065,143111652305,3.40332534283544
0,27600146,30101035,22225726,598918019,0,10187158,10909904,12966065,142992052305,3.40423706157119
0,27593150,30108041,22205726,599068019,0,10186408,10905424,12972065,142861952305,3.40520358932839
0,27583757,30083544,22235726,598878019,0,10188758,10901844,12977065,142751952305,3.40625957361559
0,27578462,30077347,22235726,598698019,0,10187918,10894524,12987065,142652252305,3.40739091911953
0,27568466,30071352,22239726,598708019,0,10191158,10893864,12987065,142482352305,3.40839166943984
0,27561474,30074461,22230726,598858019,0,10192518,10894344,12989065,142412752305,3.40939637710022
0,27554376,30067463,22210726,598718019,0,10194378,10897104,12990065,142242952305,3.41021915771777
0,27549582,30048472,22220726,598658019,0,10194868,10899684,12992065,142142852305,3.41097975401104
0,27539485,30034176,22232726,598608019,0,10195138,10902454,12992065,142023052305,3.41192654784553
0,27533290,30017079,22251726,598418019,0,10192578,10906014,12996065,141903552305,3.41284014451139
0,27525193,30021184,22249726,598498019,0,10193048,10905724,13003065,141763452305,3.41395878934377
0,27514995,30019889,22244726,598328019,0,10198188,10908104,13012065,141663752305,3.41505529236675
0,27503997,30005494,22252726,598148019,0,10198478,10912414,13015065,141543852305,3.41602341090379
0,27494102,30000498,22259726,597888019,0,10203968,10907864,13023065,141403952305,3.41695878711635
0,27491407,29991407,22255726,597958019,0,10202508,10908204,13031065,141313852305,3.41787623255551
0,27479912,29990512,22254726,597798019,0,10202178,10904744,13039065,141244152305,3.41881169627496
0,27473817,29996320,22247726,597588019,0,10202638,10904424,13037065,141144352305,3.41984671240523
0,27465922,29981322,22255726,597388019,0,10202008,10908924,13039065,141034952305,3.42088267645131
0,27462025,29982227,22246726,597318019,0,10203298,10907404,13042065,140835352305,3.42183479835498
0,27450933,29986332,22245726,597318019,0,10204578,10912874,13044065,140775452305,3.42291827897159
0,27443636,29989236,22234726,597288019,0,10207748,10908094,13051065,140615752305,3.42385801531631
0,27433742,29976139,22245726,597388019,0,10211388,10902554,13056065,140555452305,3.42497873863152
0,27428546,29957443,22243726,597158019,0,10209808,10908294,13059065,140476052305,3.42599725074188
0,27419447,29940351,22253726,597228019,0,10210188,10908824,13065065,140416352305,3.42708401783952
0,27412250,29940354,22249726,597288019,0,10206558,10904174,13075065,140296352305,3.42797794942501
0,27403156,29909457,22287726,597188019,0,10202838,10902794,13083065,140206552305,3.4290272426745
0,27401059,29898662,22285726,597338019,0,10204168,10903364,13087065,140036452305,3.42996630258612
0,27392661,29906965,22283726,597288019,0,10202308,10903664,13091065,139916652305,3.43105551002278
0,27385463,29891071,22295726,597278019,0,10203908,10901934,13093065,139786952305,3.43210576061415
0,27378867,29881775,22302726,597178019,0,10206258,10901414,13100065,139697252305,3.43309656841614
0,27370774,29888581,22291726,597478019,0,10206698,10897764,13106065,139626952305,3.43412644477281
0,27360679,29895587,22271726,597428019,0,10210048,10896454,13108065,139557052305,3.43516527040974
0,27355584,29893390,22259726,597318019,0,10211278,10902814,13110065,139377052305,3.43613830469849
0,27353489,29894998,22258726,597298019,0,10209648,10903864,13113065,139306952305,3.43717788413169
0,27345792,29886803,22259726,597318019,0,10210008,10907254,13115065,139207152305,3.43803584841679
0,27335997,29880810,22258726,597218019,0,10210378,10906384,13123065,139107652305,3.43918459045088
0,27327000,29890915,22249726,597168019,0,10211838,10900824,13126065,139028252305,3.44017262169581
0,27323002,29874017,22266726,596978019,0,10209408,10898114,13136065,138938652305,3.44108805039344
0,27319704,29870021,22276726,597128019,0,10207168,10891474,13143065,138838752305,3.44211524548811
0,27309806,29864025,22285726,596928019,0,10211378,10888824,13149065,138678952305,3.4430922567415
0,27302709,29858929,22264726,596838019,0,10209068,10890064,13154065,138549052305,3.44424913803729
0,27294612,29861931,22244726,596668019,0,10208488,10892354,13158065,138439452305,3.44519370249239
0,27289516,29841038,22264726,596698019,0,10210848,10891024,13164065,138349652305,3.446141654122
0,27283419,29815944,22282726,596668019,0,10211538,10888464,13170065,138299752305,3.44707908730604
0,27274322,29812647,22270726,596748019,0,10206808,10893874,13174065,138169552305,3.44821336698908
0,27269226,29804550,22268726,596678019,0,10206158,10895334,13179065,138049752305,3.449065873948
0,27263030,29807361,22247726,596538019,0,10205758,10894624,13185065,137960152305,3.45011239259347
0,27256935,29803265,22239726,596828019,0,10205228,10893994,13185065,137839852305,3.45114363141556
0,27255641,29801070,22227726,596838019,0,10202628,10898374,13189065,137769852305,3.45214931402231
0,27244745,29792773,22214726,596738019,0,10206308,10900504,13196065,137680352305,3.45323093889386
0,27232747,29773278,22239726,596768019,0,10203888,10901704,13194065,137570552305,3.45433404527889
0,27221649,29766183,22250726,596578019,0,10207368,10902344,13198065,137430652305,3.4552250975711
0,27217358,29757686,22240726,596538019,0,10204768,10903874,13202065,137370652305,3.45626639084152
0,27213363,29742689,22230726,596408019,0,10201218,10903304,13206065,137200852305,3.45732232397021
0,27202167,29725897,22250726,596668019,0,10202778,10905584,13211065,137140452305,3.45836613524152
0,27200176,29721900,22258726,596748019,0,10198368,10902144,13218065,137010552305,3.4594615189303
0,27202977,29702806,22257726,596538019,0,10190838,10903324,13222065,136901252305,3.46062395697
0,27193780,29693609,22261726,596568019,0,10195628,10901784,13224065,136801452305,3.46162968996853
0,27184687,29701611,22233726,596478019,0,10192958,10904224,13224065,136701652305,3.46257999417856
0,27179796,29692515,22232726,596518019,0,10196468,10902414,13228065,136571752305,3.46361783758494
0,27171597,29697121,22217726,596478019,0,10196608,10903904,13225065,136491652305,3.46464521750132
0,27165499,29661727,22255726,596638019,0,10195008,10902064,13232065,136331552305,3.46562449631384
0,27156103,29663232,22225726,596698019,0,10197168,10903474,13236065,136251952305,3.46654302452508
0,27147907,29654133,22223726,596528019,0,10193718,10899924,13243065,136142252305,3.46751658889937
0,27143711,29645736,22220726,596598019,0,10188958,10900114,13253065,136022152305,3.4684825493084
0,27132613,29645340,22222726,596438019,0,10190568,10895164,13256065,135892452305,3.46936527027523
0,27130018,29649345,22190726,596358019,0,10186938,10894554,13261065,135802752305,3.47014697721773
0,27124026,29653049,22179726,596078019,0,10188188,10892884,13265065,135763752305,3.47107133027278
0,27117829,29656654,22183726,596058019,0,10188708,10891164,13265065,135604052305,3.47200981042462
0,27109529,29662059,22173726,595968019,0,10187978,10892424,13268065,135464252305,3.47304135429897
0,27102334,29650161,22174726,595878019,0,10187398,10888924,13271065,135304552305,3.47396826195307
0,27097338,29636866,22187726,595768019,0,10191058,10890714,13272065,135204652305,3.47508102352675
0,27092440,29632671,22177726,595538019,0,10189488,10884104,13280065,135095052305,3.47614555289813
0,27089145,29613472,22186726,595388019,0,10187948,10883344,13286065,134935452305,3.47698867778897
0,27076047,29625475,22189726,595468019,0,10190088,10876924,13289065,134825252305,3.47791372811394
0,27068150,29622081,22189726,595428019,0,10189368,10875494,13293065,134645252305,3.47889099785267
0,27061652,29628188,22189726,595308019,0,10186648,10872994,13299065,134595352305,3.47979536167597
0,27053557,29610294,22204726,595248019,0,10189998,10870474,13300065,134525452305,3.4808971276728
0,27046665,29620200,22189726,595058019,0,10187268,10866724,13309065,134425652305,3.48196904605993
0,27037568,29624002,22150726,595228019,0,10189638,10864304,13314065,134336052305,3.48306571944595
0,27030373,29605105,22170726,595168019,0,10193098,10861694,13320065,134226452305,3.48421006414115
0,27021375,29578609,22195726,595028019,0,10196788,10861254,13328065,134136652305,3.48545126233037
0,27011178,29587517,22198726,595028019,0,10197048,10859514,13328065,134036552305,3.48643149317799
0,27001280,29591320,22196726,594968019,0,10201588,10858004,13334065,133936952305,3.48737446777637
0,26994188,29565126,22230726,594908019,0,10197968,10859464,13336065,133886952305,3.48852722227705
0,26988092,29559434,22202726,594758019,0,10199448,10857994,13337065,133807352305,3.48953778781892
0,26982199,29550239,22212726,594698019,0,10201688,10856434,13342065,133697452305,3.49051530889167
0,26976103,29504043,22251726,594588019,0,10201058,10855914,13347065,133607752305,3.49141119180976
0,26963908,29511946,22249726,594418019,0,10205358,10853674,13352065,133508552305,3.49257190149591
0,26963111,29493047,22268726,594558019,0,10202868,10851754,13358065,133398652305,3.49344108993769
0,26959813,29495050,22249726,594468019,0,10198278,10851834,13363065,133308852305,3.49422703737366
0,26954718,29480754,22257726,594378019,0,10196818,10850214,13368065,133229452305,3.49517145287288
0,26947723,29486256,22249726,594198019,0,10195428,10848934,13371065,133159652305,3.49612403168487
0,26943329,29483261,22247726,594248019,0,10197278,10855314,13373065,133060052305,3.49703871932473
0,26943531,29469965,22257726,594078019,0,10191718,10859904,13378065,132970252305,3.4980922050992
0,26938836,29474772,22243726,594028019,0,10190358,10862514,13382065,132870452305,3.49896193002094
0,26934741,29478879,22231726,594078019,0,10189498,10859814,13388065,132780352305,3.50007697098502
0,26926849,29481484,22200726,594008019,0,10190948,10858004,13395065,132710452305,3.50113482173054
0,26917755,29476791,22187726,593988019,0,10196188,10854444,13401065,132610852305,3.50212644791494
0,26915461,29479492,22176726,593778019,0,10192758,10851844,13408065,132471052305,3.50316848602937
0,26912367,29472397,22175726,593998019,0,10191368,10851414,13412065,132410852305,3.50397563339106
0,26905176,29475099,22174726,593738019,0,10194918,10847584,13418065,132311252305,3.50506214933474
0,26886281,29489101,22173726,593718019,0,10202098,10840844,13424065,132141552305,3.50589453984403
0,26879983,29489906,22175726,593678019,0,10200598,10843314,13427065,132061852305,3.50718425967427
0,26875088,29487909,22177726,593608019,0,10201798,10848814,13426065,131922152305,3.50815304670326
0,26861989,29461216,22208726,593568019,0,10206038,10845974,13434065,131792152305,3.5092847525781
0,26851696,29449123,22215726,593368019,0,10211588,10840114,13440065,131682352305,3.51005748989302
0,26844498,29435725,22237726,593438019,0,10206928,10843424,13440065,131572252305,3.51106207321331
0,26837599,29435828,22246726,593378019,0,10205538,10840054,13444065,131462452305,3.5122057944604
0,26832401,29435933,22229726,593328019,0,10203708,10845214,13443065,131352652305,3.51322785819764
0,26824104,29430937,22241726,593288019,0,10205038,10844744,13444065,131272852305,3.51425195969433
0,26815606,29428939,22242726,593068019,0,10207438,10838094,13448065,131103152305,3.51531437460555
0,26804512,29416840,22246726,593058019,0,10210138,10837354,13446065,131063152305,3.51649785973211
0,26798715,29410948,22235726,592828019,0,10210568,10837734,13449065,130933352305,3.5174314787531
0,26788717,29405851,22227726,592608019,0,10211028,10837094,13453065,130803752305,3.51847689364561
0,26776723,29408955,22217726,592538019,0,10218308,10837354,13455065,130693952305,3.51958782283026
0,26776628,29383059,22248726,592428019,0,10212808,10836924,13457065,130554252305,3.52054859664098
0,26770435,29378064,22246726,592328019,0,10213498,10833494,13464065,130474352305,3.5216449494941
0,26761340,29347971,22282726,592258019,0,10212858,10830954,13471065,130444652305,3.52274799067481
0,26755445,29342674,22273726,592118019,0,10211158,10833164,13471065,130355152305,3.52369147232611
0,26744352,29317479,22295726,592078019,0,10211698,10836634,13472065,130215252305,3.52505713414258
0,26736653,29320883,22276726,592018019,0,10213068,10838194,13474065,130045652305,3.5259083980501
0,26729356,29303190,22286726,591938019,0,10215318,10832684,13483065,129955752305,3.52686256581781
0,26726258,29295394,22297726,591728019,0,10214888,10829304,13488065,129866052305,3.52801310589804
0,26720263,29301196,22278726,591718019,0,10210168,10831994,13490065,129795952305,3.52900155323342
0,26714067,29295103,22263726,591578019,0,10208328,10829454,13502065,129686052305,3.53000009118582
0,26703168,29277507,22273726,591658019,0,10211798,10831614,13506065,129606052305,3.53090342613855
0,26702275,29263411,22296726,591498019,0,10207058,10829134,13506065,129516352305,3.53180519446402
0,26696180,29265515,22274726,591408019,0,10208628,10829394,13511065,129426652305,3.53279870678219
0,26688189,29269520,22263726,591318019,0,10209798,10827804,13517065,129316852305,3.53372704454151
0,26680193,29263420,22273726,591298019,0,10210068,10830264,13519065,129236952305,3.5347043697566
0,26675697,29267224,22261726,591588019,0,10208748,10829604,13524065,129136652305,3.535924866197
0,26674504,29248828,22271726,591428019,0,10204318,10832894,13525065,129006852305,3.53681489274198
0,26669006,29250832,22270726,591318019,0,10203898,10833164,13530065,128917152305,3.53800434143022
0,26664510,29256333,22268726,591258019,0,10199368,10833404,13535065,128727252305,3.53898984904862
0,26654714,29253142,22281726,591048019,0,10194528,10840454,13533065,128617452305,3.53991657637971
0,26647019,29250747,22272726,590848019,0,10194908,10837934,13535065,128507652305,3.54090617618391
0,26640023,29256850,22273726,590798019,0,10190658,10841274,13537065,128367952305,3.54192715776041
0,26632627,29250754,22270726,590708019,0,10192838,10836564,13546065,128268252305,3.54297372822165
0,26625333,29254856,22248726,590758019,0,10195028,10831904,13554065,128058152305,3.54402137861685
0,26611237,29264961,22249726,590588019,0,10197058,10830264,13557065,127878452305,3.54518723207947
0,26603040,29268165,22210726,590478019,0,10197298,10831844,13560065,127768852305,3.54612146957037
0,26591748,29263070,22220726,590568019,0,10197778,10831104,13567065,127688752305,3.54713152960547
0,26586955,29254676,22221726,590388019,0,10198948,10833974,13566065,127558852305,3.5482363874189
0,26581660,29247481,22229726,590588019,0,10196348,10837114,13570065,127418652305,3.5492990884366
0,26579662,29224483,22248726,590378019,0,10195878,10840494,13574065,127338952305,3.55025525498773
0,26571568,29201487,22269726,590578019,0,10193258,10838154,13580065,127268852305,3.55118026495078
0,26563670,29196491,22271726,590348019,0,10195338,10837554,13580065,127179152305,3.55207018556503
0,26559871,29201493,22261726,590208019,0,10191828,10834914,13586065,127049352305,3.55302670030206
0,26560975,29182697,22262726,590268019,0,10189548,10835024,13586065,126939452305,3.55402558214541
0,26556078,29151303,22282726,590168019,0,10188028,10838094,13591065,126859752305,3.55496739179439
0,26547084,29160909,22262726,589988019,0,10190418,10833474,13593065,126759852305,3.55605530900442
0,26540192,29154915,22271726,589948019,0,10187858,10835804,13598065,126619952305,3.55711103779445
0,26536994,29138820,22274726,589888019,0,10187308,10831234,13600065,126519952305,3.55808609713821
0,26528101,29134624,22273726,589718019,0,10189568,10830474,13603065,126390452305,3.55911561285927
0,26519705,29141428,22234726,589628019,0,10190048,10828904,13605065,126260652305,3.56013296047858
0,26513607,29115733,22266726,589568019,0,10189348,10829474,13606065,126150752305,3.56116185253445
0,26500513,29122739,22205726,589478019,0,10193568,10828624,13610065,125990852305,3.56223782480747
0,26496614,29116448,22198726,589438019,0,10192978,10827074,13610065,125861052305,3.56329677823823
0,26489819,29101556,22207726,589468019,0,10194258,10825444,13614065,125781252305,3.56434205213204
0,26478826,29086263,22227726,589298019,0,10194638,10828994,13617065,125701552305,3.56530694924997
0,26473829,29080465,22217726,589308019,0,10196948,10835414,13620065,125631952305,3.56653224000635
0,26467637,29063472,22234726,589138019,0,10197228,10834654,13627065,125522252305,3.56756492846158
0,26464944,29056676,22234726,589008019,0,10195498,10835124,13629065,125422252305,3.56854901264145
0,26453945,29053579,22205726,589068019,0,10195748,10833394,13634065,125362452305,3.56964928633196
0,26448149,29056383,22191726,589118019,0,10195908,10831944,13643065,125302552305,3.57081559127994
0,26438052,29053385,22191726,589128019,0,10194288,10833294,13647065,125202652305,3.57187511242938
0,26438157,29055690,22180726,589028019,0,10191578,10830714,13652065,125092652305,3.57298897175846
0,26432858,29059794,22171726,589068019,0,10190728,10826334,13658065,124992852305,3.57405544724825
0,26420862,29063598,22141726,589128019,0,10197208,10823814,13663065,124902752305,3.57503020000638
0,26414864,29041602,22163726,589168019,0,10196608,10831394,13663065,124772752305,3.57595339174933
0,26412767,29014405,22194726,589008019,0,10191948,10831884,13666065,124663052305,3.57705133804301
0,26405575,29017412,22174726,588808019,0,10194128,10831134,13669065,124533052305,3.57808812479983
0,26401379,29009516,22151726,588698019,0,10191428,10833594,13675065,124443052305,3.57908244195327
0,26394381,28992222,22169726,588548019,0,10190978,10834764,13681065,124353152305,3.58023500842841
0,26389885,29000229,22139726,588538019,0,10190728,10833134,13681065,124283352305,3.58132450833708
0,26385889,28984531,22141726,588508019,0,10189998,10833574,13680065,124133552305,3.58244655242911
0,26382594,28972834,22109726,588418019,0,10188128,10837094,13685065,124053552305,3.58339057804573
0,26377399,28954841,22115726,588288019,0,10186468,10841284,13690065,123963652305,3.58434701127401
0,26373704,28956845,22118726,588098019,0,10184828,10841724,13691065,123753852305,3.58525844674072
0,26368506,28963047,22113726,588128019,0,10183278,10840344,13689065,123634052305,3.58620737398312
0,26366208,28957052,22092726,587898019,0,10178538,10837624,13696065,123544252305,3.58736000997942
0,26357215,28963958,22082726,587918019,0,10177918,10841184,13696065,123494452305,3.58845302048858
0,26353219,28947862,22080726,587968019,0,10174228,10841574,13702065,123414552305,3.58946804228767
0,26346124,28939765,22093726,587968019,0,10173698,10846884,13700065,123374752305,3.59057136533898
0,26342933,28921770,22104726,587988019,0,10173058,10843194,13705065,123274852305,3.59146294873598
0,26337940,28920678,22115726,587938019,0,10173678,10837454,13706065,123134952305,3.5926369000962
0,26332944,28914680,22120726,587758019,0,10169758,10838844,13705065,123035052305,3.59358590471018
0,26327749,28902885,22114726,587918019,0,10169208,10842294,13706065,122935152305,3.59454388731417
0,26316750,28890789,22116726,587748019,0,10168378,10846444,13704065,122885552305,3.59548653754155
0,26309558,28898492,22116726,587778019,0,10165848,10844014,13709065,122835452305,3.59645476210399
0,26307259,28899098,22115726,587808019,0,10163298,10843274,13715065,122755552305,3.5973918117103
0,26304363,28872004,22138726,587568019,0,10161918,10841524,13716065,122625752305,3.59852457590154
0,26299165,28872906,22116726,587478019,0,10158268,10839264,13729065,122545852305,3.59944533627724
0,26295766,28862912,22123726,587398019,0,10157738,10840684,13735065,122435852305,3.60049177080848
0,26292270,28856115,22103726,587348019,0,10156138,10839164,13739065,122296152305,3.60149037906806
0,26287373,28861321,22079726,587228019,0,10156328,10837514,13745065,122186552305,3.60252368905642
0,26279774,28861824,22065726,587098019,0,10156678,10841684,13751065,122036752305,3.60359977624707
0,26264978,28871430,22043726,586918019,0,10159758,10839014,13758065,121926852305,3.60463580781624
0,26260981,28865333,22056726,586668019,0,10158958,10835774,13760065,121856952305,3.60574305242117
0,26257984,28855937,22033726,586618019,0,10153608,10840144,13767065,121726952305,3.60676572455653
0,26256687,28855440,22012726,586418019,0,10147818,10843584,13772065,121697252305,3.60781164287021
0,26250998,28847344,22003726,586408019,0,10149428,10844144,13774065,121627452305,3.60877135681268
0,26244703,28849948,21994726,586148019,0,10150008,10845704,13775065,121517652305,3.6098245064155
0,26237605,28844551,22002726,585998019,0,10153148,10843104,13779065,121457852305,3.6109084879787
0,26228710,28840357,22012726,585898019,0,10156578,10839414,13783065,121328152305,3.61195709568371
0,26224813,28840157,21991726,585848019,0,10154368,10843884,13787065,121278152305,3.61286159709325
0,26217021,28848059,21981726,585818019,0,10153618,10841184,13791065,121158652305,3.61383768493917
0,26215225,28841865,21995726,585778019,0,10148898,10841694,13790065,121068952305,3.61493242660417
0,26206232,28840867,21974726,585758019,0,10145848,10844074,13793065,121019052305,3.61620460984088
0,26196436,28847871,21953726,585908019,0,10145988,10844904,13797065,120918952305,3.61719622274378
0,26188240,28828082,21963726,585858019,0,10147468,10849294,13800065,120848952305,3.61836386322728
0,26181149,28812084,21974726,585828019,0,10148528,10848794,13802065,120749252305,3.61924770694144
0,26176053,28798988,21966726,585958019,0,10148818,10854364,13803065,120599052305,3.62031268371222
0,26171855,28792492,21945726,585988019,0,10149978,10848174,13810065,120509052305,3.62139776935415
0,26162158,28792394,21916726,585858019,0,10151558,10845984,13811065,120399352305,3.62245331381663
0,26157559,28784897,21898726,585968019,0,10151858,10839134,13818065,120289252305,3.62337275776057
0,26150565,28773103,21908726,585848019,0,10155208,10844434,13819065,120149352305,3.6243440452406
0,26145468,28778305,21895726,585818019,0,10151438,10845204,13826065,120039552305,3.62545566477798
0,26139372,28783208,21881726,585748019,0,10150768,10843394,13834065,119889752305,3.62640707000501
0,26131974,28765011,21900726,585798019,0,10151278,10844914,13839065,119760052305,3.62750117673509
0,26125775,28759721,21903726,585898019,0,10150848,10846324,13837065,119649952305,3.62854340262393
0,26118680,28762525,21894726,585748019,0,10149018,10851804,13837065,119499952305,3.62959188380432
0,26108685,28770632,21895726,585688019,0,10148508,10851954,13839065,119400052305,3.63069182714529
0,26103187,28767336,21892726,585728019,0,10149768,10855284,13846065,119250252305,3.63155048369679
0,26096087,28761540,21863726,585618019,0,10150308,10856544,13847065,119090352305,3.63265383825414
0,26094290,28750243,21868726,585848019,0,10144598,10853754,13854065,119030352305,3.6335939555702
0,26086695,28754744,21857726,585698019,0,10145328,10857004,13855065,118920552305,3.63461454645446
0,26082802,28709649,21895726,585848019,0,10145718,10852684,13861065,118820352305,3.63572253140661
0,26075906,28715955,21898726,585748019,0,10148218,10849824,13860065,118700552305,3.63674932172481
0,26072811,28709559,21898726,586028019,0,10144548,10844554,13869065,118620452305,3.63787901269852
0,26073816,28706661,21886726,586278019,0,10139838,10849954,13873065,118530152305,3.63914723035354
0,26069620,28696664,21876726,586688019,0,10136978,10853594,13877065,118379852305,3.64022190983613
0,26062826,28658269,21917726,586448019,0,10136338,10856704,13879065,118280252305,3.64121756601979
0,26053728,28652074,21917726,586508019,0,10135918,10859344,13883065,118220052305,3.64205401724971
0,26047430,28633781,21916726,586468019,0,10134268,10861644,13888065,118060252305,3.6430799065767
0,26040331,28629784,21894726,586378019,0,10131888,10861924,13894065,117950152305,3.64412119121139
0,26037033,28634988,21878726,586178019,0,10126258,10858264,13898065,117900552305,3.64512139913732
0,26029739,28630391,21858726,585958019,0,10126708,10854404,13904065,117800852305,3.64601906106408
0,26019442,28624593,21868726,585958019,0,10128138,10855824,13908065,117730652305,3.64724450043965
0,26009447,28625496,21853726,585968019,0,10129608,10859134,13908065,117670852305,3.6484464593934
0,26000352,28617602,21860726,585788019,0,10129958,10860694,13917065,117580952305,3.6494360280174
0,25997355,28609407,21859726,585578019,0,10126208,10862364,13922065,117481352305,3.65039543669935
0,25992458,28598410,21867726,585438019,0,10125068,10855744,13929065,117331552305,3.65132267103428
0,25982261,28590414,21868726,585208019,0,10128348,10857004,13932065,117201652305,3.65238305775586
0,25978266,28569415,21869726,584998019,0,10127968,10858164,13936065,117101952305,3.65341674503207
0,25977172,28558020,21861726,584798019,0,10125378,10860904,13937065,117022452305,3.65444036286439
0,25970275,28563223,21857726,584868019,0,10124238,10860184,13946065,116912352305,3.65551635830755
0,25961279,28567126,21845726,584658019,0,10127048,10861644,13950065,116792552305,3.65660871576988
0,25956984,28567032,21843726,584648019,0,10125388,10863304,13957065,116652352305,3.65766389661709
